3867;72;4
3867;78;2
3867;79;1
3867;81;32
2025;47;0.000001
2025;8;1
2025;34;0.062973
3911;84;17
3911;65;32
3911;68;1
3911;72;1
3911;81;4
3914;84;7
3914;65;15
3914;68;4
3914;72;4
3914;81;4
1995;47;0.000001
1995;8;6
1995;19;3
1995;20;3
1995;23;1
1995;25;19
1995;26;13
1995;27;3
1995;28;3
1995;31;15
1995;33;3
1995;34;0.073399
1995;38;30.715700
3922;84;5
3922;65;5
3922;81;8
3925;84;5
3925;65;5
3925;68;2
3925;72;2
3925;81;8
3928;84;5
3928;65;5
3928;68;2
3928;72;2
3928;81;16
3931;84;5
3931;65;5
3931;68;2
3931;72;2
3931;81;16
3964;84;10
3964;65;10
3964;68;7
3964;72;7
3964;78;4
3964;79;1
3964;81;48
3988;84;8
3988;65;8
3988;68;5
3988;72;5
3988;78;2
3988;79;1
3988;81;24
3955;162;5
3955;129;5
3955;130;7
3955;131;5
3955;132;5
3955;133;3
3955;137;1
3955;138;1
3955;139;1
3955;140;3
3955;142;1
3955;146;1
3955;134;1
3955;135;1
3955;164;1
3955;165;1
3955;166;1
3955;151;1
3955;155;8
3955;156;20
3955;163;8
3956;162;5
3956;129;5
3956;130;6
3956;131;4
3956;132;4
3956;133;3
3956;137;1
3956;138;1
3956;139;1
3956;140;3
3956;142;1
3956;146;1
3956;134;1
3956;135;1
3956;164;1
3956;165;1
3956;166;1
3956;151;1
3956;155;8
3956;156;20
3956;163;8
3957;162;5
3957;129;5
3957;130;6
3957;131;4
3957;132;4
3957;133;3
3957;137;1
3957;138;1
3957;139;1
3957;140;3
3957;142;1
3957;146;1
3957;134;1
3957;135;1
3957;164;1
3957;165;1
3957;166;1
3957;151;1
3957;155;8
3957;156;20
3957;163;8
2059;47;0.000001
2059;34;0.062973
2064;47;0.000001
2064;19;1
2064;20;1
2064;23;1
2064;25;5
2064;26;4
2064;27;1
2064;28;1
2064;31;5
2064;33;1
2064;34;0.072701
2064;38;23.264662
4075;162;5
4075;129;5
4075;130;5
4075;131;3
4075;132;4
4075;133;3
4075;137;1
4075;138;1
4075;139;1
4075;140;2
4075;142;1
4075;146;1
4075;134;1
4075;135;1
4075;164;1
4075;165;1
4075;166;1
4075;151;1
4075;155;8
4075;156;16
4075;163;8
2065;47;0.000001
2065;34;0.062973
2073;47;0.000001
2073;19;12
2073;20;3
2073;21;22
2073;22;1
2073;23;4
2073;25;185
2073;26;177
2073;27;37
2073;28;39
2073;29;12
2073;30;23
2073;31;152
2073;32;12
2073;33;74
2073;24;12.229789
2073;34;0.999964
2073;38;112.479973
4140;162;8
4140;129;8
4140;130;9
4140;131;4
4140;132;6
4140;133;4
4140;137;2
4140;141;1
4140;142;4
4140;143;1
4140;146;2
4140;147;2
4140;148;1
4140;134;1
4140;135;2
4140;164;3
4140;165;2
4140;166;3
4140;136;0.693147
4140;149;1
4140;150;1
4140;151;2
4140;152;1
4140;154;8
4140;155;12
4140;163;20
4142;162;9
4142;129;9
4142;130;12
4142;131;5
4142;132;9
4142;133;4
4142;137;3
4142;141;1
4142;142;4
4142;143;1
4142;146;2
4142;147;2
4142;148;1
4142;134;1
4142;135;2
4142;164;4
4142;165;2
4142;166;4
4142;136;0.693147
4142;149;1
4142;150;1
4142;151;2
4142;152;1
4142;154;8
4142;155;16
4142;163;24
4144;162;10
4144;129;10
4144;130;15
4144;131;6
4144;132;12
4144;133;4
4144;137;4
4144;141;1
4144;142;4
4144;143;1
4144;146;2
4144;147;2
4144;148;1
4144;134;1
4144;135;2
4144;164;5
4144;165;2
4144;166;5
4144;136;0.693147
4144;149;1
4144;150;1
4144;151;2
4144;152;1
4144;154;8
4144;155;20
4144;163;28
4146;162;8
4146;129;9
4146;130;6
4146;131;4
4146;132;3
4146;133;3
4146;137;2
4146;141;1
4146;142;4
4146;143;1
4146;146;2
4146;147;2
4146;148;1
4146;134;1
4146;135;2
4146;164;2
4146;165;2
4146;166;2
4146;136;0.693147
4146;149;1
4146;150;1
4146;151;2
4146;152;1
4146;154;8
4146;155;12
4146;163;20
4148;162;8
4148;129;9
4148;130;9
4148;131;5
4148;132;6
4148;133;4
4148;137;3
4148;141;1
4148;142;4
4148;143;1
4148;146;2
4148;147;2
4148;148;1
4148;134;1
4148;135;2
4148;164;3
4148;165;2
4148;166;3
4148;136;0.693147
4148;149;1
4148;150;1
4148;151;2
4148;152;1
4148;154;8
4148;155;16
4148;163;24
4150;162;9
4150;129;10
4150;130;12
4150;131;6
4150;132;9
4150;133;4
4150;137;4
4150;141;1
4150;142;4
4150;143;1
4150;146;2
4150;147;2
4150;148;1
4150;134;1
4150;135;2
4150;164;4
4150;165;2
4150;166;4
4150;136;0.693147
4150;149;1
4150;150;1
4150;151;2
4150;152;1
4150;154;8
4150;155;20
4150;163;28
4152;162;7
4152;129;8
4152;130;14
4152;131;4
4152;132;16
4152;133;8
4152;137;3
4152;141;1
4152;142;3
4152;143;1
4152;146;2
4152;147;2
4152;134;1
4152;135;3
4152;164;5
4152;165;3
4152;166;5
4152;136;0.693147
4152;149;1
4152;150;1
4152;151;2
4152;155;16
4152;163;16
4154;162;8
4154;129;9
4154;130;16
4154;131;5
4154;132;19
4154;133;8
4154;137;4
4154;141;1
4154;142;3
4154;143;1
4154;146;2
4154;147;2
4154;134;1
4154;135;3
4154;164;6
4154;165;3
4154;166;6
4154;136;0.693147
4154;149;1
4154;150;1
4154;151;2
4154;155;20
4154;163;20
4156;162;22
4156;129;22
4156;130;25
4156;131;6
4156;132;25
4156;133;10
4156;137;3
4156;141;6
4156;142;14
4156;143;2
4156;144;3
4156;146;4
4156;147;2
4156;148;1
4156;134;1
4156;135;6
4156;164;6
4156;165;6
4156;166;6
4156;136;2.772589
4156;149;1
4156;150;5
4156;151;7
4156;152;1
4156;154;8
4156;155;17
4156;163;25
4159;162;8
4159;129;8
4159;130;23
4159;131;7
4159;132;29
4159;133;11
4159;137;2
4159;138;3
4159;139;4
4159;140;6
4159;141;1
4159;142;4
4159;144;1
4159;146;2
4159;147;2
4159;148;1
4159;134;1
4159;135;3
4159;164;6
4159;165;2
4159;166;3
4159;136;0.693147
4159;149;1
4159;150;1
4159;151;2
4159;152;1
4159;154;8
4159;155;9
4159;156;24
4159;163;17
4161;162;25
4161;129;25
4161;130;21
4161;131;7
4161;132;20
4161;133;9
4161;137;3
4161;141;4
4161;142;13
4161;143;1
4161;144;3
4161;146;4
4161;147;3
4161;148;2
4161;134;1
4161;135;5
4161;164;6
4161;165;5
4161;166;6
4161;136;1.609438
4161;149;1
4161;150;4
4161;151;7
4161;152;2
4161;154;16
4161;155;10
4161;163;26
4163;162;25
4163;129;25
4163;130;23
4163;131;8
4163;132;23
4163;133;9
4163;137;4
4163;141;4
4163;142;13
4163;143;1
4163;144;3
4163;146;4
4163;147;3
4163;148;2
4163;134;1
4163;135;5
4163;164;7
4163;165;5
4163;166;7
4163;136;1.609438
4163;149;1
4163;150;4
4163;151;7
4163;152;2
4163;154;16
4163;155;11
4163;163;27
2110;47;0.000001
2110;34;0.062973
2107;47;0.000001
2107;8;1
2107;19;4
2107;20;4
2107;23;1
2107;25;20
2107;26;4
2107;27;4
2107;28;4
2107;31;24
2107;33;4
2107;34;0.073531
2107;38;15.509775
4190;84;5
4190;65;5
4190;68;2
4190;72;2
4190;81;16
4200;162;22
4200;129;6
4200;130;5
4200;131;5
4200;132;1
4200;133;1
4200;137;3
4200;138;1
4200;139;1
4200;140;4
4200;142;1
4200;146;1
4200;134;1
4200;135;1
4200;164;1
4200;165;1
4200;166;1
4200;151;1
4200;155;20
4200;156;24
4200;163;20
4202;162;22
4202;129;6
4202;130;5
4202;131;5
4202;132;1
4202;133;1
4202;137;3
4202;138;1
4202;139;1
4202;140;4
4202;142;1
4202;146;1
4202;134;1
4202;135;1
4202;164;1
4202;165;1
4202;166;1
4202;151;1
4202;155;20
4202;156;24
4202;163;20
4204;162;22
4204;129;6
4204;130;5
4204;131;5
4204;132;1
4204;133;1
4204;137;3
4204;138;1
4204;139;1
4204;140;4
4204;142;1
4204;146;1
4204;134;1
4204;135;1
4204;164;1
4204;165;1
4204;166;1
4204;151;1
4204;155;20
4204;156;24
4204;163;20
4206;162;22
4206;129;6
4206;130;5
4206;131;5
4206;132;1
4206;133;1
4206;137;3
4206;138;1
4206;139;1
4206;140;4
4206;142;1
4206;146;1
4206;134;1
4206;135;1
4206;164;1
4206;165;1
4206;166;1
4206;151;1
4206;155;20
4206;156;24
4206;163;20
2344;47;0.000001
2344;8;1
2344;34;0.062973
4207;84;27
4207;65;68
4207;68;24
4207;72;24
4207;78;10
4207;79;1
4207;81;96
2391;47;0.000001
2391;34;0.062973
275;47;0.000001
275;8;1
275;34;0.062973
4249;84;5
4249;65;5
4249;68;2
4249;72;2
4249;78;1
4249;79;1
4249;81;16
2415;47;0.000001
2415;8;1
2415;34;0.062973
4344;84;14
4344;65;14
4344;68;11
4344;72;11
4344;78;1
4344;79;1
4344;81;88
2414;47;0.000001
2414;8;1
2414;34;0.062973
4373;84;42
4373;65;72
4373;68;3
4373;72;3
4373;78;3
4373;79;1
4373;81;144
2465;47;0.000001
2465;8;2
2465;34;0.062973
4378;84;11
4378;65;11
4378;81;40
4444;84;5
4444;65;5
4444;81;16
2472;47;0.000001
2472;34;0.062973
271;47;0.000001
271;8;1
271;19;8
271;20;37
271;21;30
271;22;10
271;23;4
271;25;314
271;26;232
271;27;39
271;28;41
271;29;21
271;30;51
271;31;219
271;32;19
271;33;122
271;24;12.594432
271;34;0.999977
271;38;337.435486
271;42;8
271;43;181
4470;84;8
4470;65;8
4470;68;3
4470;72;3
4470;78;2
4470;79;1
4470;81;40
4464;162;14
4464;129;18
4464;130;42
4464;131;15
4464;132;34
4464;133;15
4464;137;1
4464;138;6
4464;139;7
4464;140;12
4464;141;2
4464;142;10
4464;144;3
4464;146;2
4464;147;1
4464;148;2
4464;134;3
4464;135;5
4464;164;9
4464;165;4
4464;166;6
4464;136;1.386294
4464;149;1
4464;150;3
4464;151;6
4464;152;2
4464;154;16
4464;155;8
4464;156;76
4464;163;24
4465;162;9
4465;129;11
4465;130;33
4465;131;13
4465;132;29
4465;133;12
4465;137;3
4465;138;5
4465;139;7
4465;140;11
4465;141;2
4465;142;5
4465;144;2
4465;146;2
4465;147;2
4465;148;2
4465;135;4
4465;164;6
4465;165;3
4465;166;3
4465;136;1.386294
4465;149;1
4465;150;2
4465;151;2
4465;152;1
4465;154;16
4465;155;24
4465;156;56
4465;163;40
4467;162;25
4467;129;38
4467;130;40
4467;131;18
4467;132;26
4467;133;12
4467;137;1
4467;138;7
4467;139;8
4467;140;13
4467;141;8
4467;142;17
4467;144;3
4467;146;2
4467;147;1
4467;148;5
4467;134;1
4467;135;5
4467;164;6
4467;165;5
4467;166;6
4467;136;2.079442
4467;149;2
4467;150;3
4467;151;4
4467;152;5
4467;154;36
4467;155;8
4467;156;100
4467;163;44
4468;162;8
4468;129;8
4468;130;6
4468;131;6
4468;132;2
4468;133;2
4468;137;11
4468;138;1
4468;139;1
4468;140;3
4468;142;1
4468;146;1
4468;134;1
4468;135;2
4468;164;2
4468;165;2
4468;166;2
4468;151;1
4468;155;68
4468;156;20
4468;163;68
4469;162;45
4469;129;53
4469;130;77
4469;131;26
4469;132;45
4469;133;8
4469;137;1
4469;138;9
4469;139;16
4469;140;34
4469;141;14
4469;142;33
4469;144;3
4469;145;5
4469;146;2
4469;147;1
4469;148;5
4469;134;1
4469;135;8
4469;164;8
4469;165;8
4469;166;8
4469;136;3.178054
4469;149;2
4469;150;8
4469;151;9
4469;152;4
4469;154;32
4469;155;8
4469;156;284
4469;163;40
4476;162;16
4476;129;18
4476;130;22
4476;131;18
4476;132;22
4476;133;9
4476;137;11
4476;138;3
4476;139;3
4476;140;7
4476;141;4
4476;142;7
4476;144;1
4476;146;2
4476;147;2
4476;148;1
4476;134;1
4476;135;2
4476;164;2
4476;165;2
4476;166;2
4476;136;0.693147
4476;149;4
4476;150;1
4476;151;2
4476;152;1
4476;154;8
4476;155;68
4476;156;48
4476;163;76
4477;162;25
4477;129;30
4477;130;20
4477;131;11
4477;132;7
4477;133;4
4477;137;2
4477;141;3
4477;142;20
4477;143;1
4477;144;3
4477;145;5
4477;146;4
4477;147;3
4477;148;2
4477;134;3
4477;135;8
4477;164;8
4477;165;8
4477;166;8
4477;136;2.079442
4477;149;1
4477;150;9
4477;151;10
4477;152;2
4477;154;12
4477;155;12
4477;163;24
4478;162;31
4478;129;43
4478;130;74
4478;131;25
4478;132;67
4478;133;16
4478;137;3
4478;138;6
4478;139;7
4478;140;15
4478;141;18
4478;142;29
4478;143;2
4478;144;2
4478;146;2
4478;147;1
4478;148;4
4478;134;3
4478;135;5
4478;164;5
4478;165;5
4478;166;5
4478;136;1.791759
4478;149;10
4478;150;4
4478;151;7
4478;152;4
4478;154;60
4478;155;20
4478;156;108
4478;163;80
778;48;1
4479;7;842
4480;7;301
4482;7;61
4487;7;386
4488;7;77
4624;7;47
4479;39;110
4479;12;6862
4479;40;108
4479;18;14
4479;13;174
4479;11;62
4479;15;1
4479;14;18
4479;16;13
4479;44;2227044608
4480;39;36
4480;12;4504
4480;40;89
4480;18;6
4480;13;111
4480;11;56
4480;14;53
4480;16;6
4480;44;2739115008
4482;39;7
4482;12;1506
4482;40;12
4482;18;1
4482;13;34
4482;11;18
4482;14;4
4482;16;1
4482;44;2701311744
4487;39;49
4487;12;5594
4487;40;101
4487;18;1
4487;13;171
4487;11;112
4487;14;107
4487;16;1
4487;44;3641713920
4488;39;16
4488;12;1543
4488;40;9
4488;18;1
4488;13;31
4488;11;8
4488;14;3
4488;16;1
4488;44;1013290240
4624;39;9
4624;12;1337
4624;40;2
4624;18;1
4624;13;30
4624;11;12
4624;14;4
4624;16;1
4624;44;897057408
4482;47;0.000001
4482;8;2
4482;34;0.062973
4630;84;8
4630;65;13
4630;68;5
4630;72;5
4630;81;32
4636;84;8
4636;65;8
4636;68;5
4636;72;5
4636;81;32
4488;47;0.000001
4488;8;1
4488;34;0.062973
4642;84;5
4642;65;5
4642;68;2
4642;72;2
4642;78;1
4642;79;1
4642;81;16
4487;47;0.000001
4487;8;2
4487;9;4
4487;34;0.062973
4650;84;5
4650;65;5
4650;68;2
4650;72;2
4650;81;8
4653;84;6
4653;65;7
4653;68;3
4653;72;3
4653;78;1
4653;79;1
4653;81;8
4480;47;0.000001
4480;34;0.062973
4624;47;0.000001
4624;8;1
4624;34;0.062973
4677;84;9
4677;65;9
4677;68;7
4677;72;7
4677;78;7
4677;79;1
4677;81;60
4479;47;0.000001
4479;19;4
4479;20;29
4479;21;58
4479;22;3
4479;23;6
4479;25;1033
4479;26;1209
4479;27;82
4479;28;82
4479;29;50
4479;30;78
4479;31;494
4479;32;46
4479;33;207
4479;24;13.360561
4479;34;0.999995
4479;38;3486.710693
4479;42;8
4479;43;186
4685;162;127
4685;129;399
4685;130;554
4685;131;102
4685;132;597
4685;133;26
4685;137;3
4685;138;14
4685;139;54
4685;140;89
4685;141;49
4685;142;116
4685;143;3
4685;144;27
4685;145;1
4685;146;6
4685;147;3
4685;148;30
4685;134;8
4685;135;41
4685;164;84
4685;165;19
4685;166;28
4685;136;5.036952
4685;149;3
4685;150;31
4685;151;39
4685;152;28
4685;154;257
4685;155;24
4685;156;484
4685;163;177
4686;162;14
4686;129;28
4686;130;389
4686;131;23
4686;132;534
4686;133;19
4686;137;3
4686;138;5
4686;139;35
4686;140;46
4686;141;20
4686;142;48
4686;144;14
4686;146;5
4686;147;2
4686;148;14
4686;134;2
4686;135;26
4686;164;64
4686;165;3
4686;166;3
4686;136;1.386294
4686;149;1
4686;150;14
4686;151;16
4686;152;12
4686;154;148
4686;155;20
4686;156;244
4686;163;104
4687;162;10
4687;129;10
4687;130;6
4687;131;6
4687;132;2
4687;133;2
4687;137;11
4687;138;1
4687;139;1
4687;140;3
4687;142;3
4687;144;1
4687;146;2
4687;134;2
4687;135;2
4687;164;2
4687;165;2
4687;166;2
4687;136;0.693147
4687;150;1
4687;151;3
4687;155;68
4687;156;20
4687;163;68
4688;162;42
4688;129;57
4688;130;84
4688;131;31
4688;132;76
4688;133;16
4688;137;2
4688;138;9
4688;139;15
4688;140;31
4688;141;9
4688;142;40
4688;143;2
4688;144;10
4688;146;2
4688;147;1
4688;148;6
4688;134;5
4688;135;13
4688;164;14
4688;165;12
4688;166;12
4688;136;6.244167
4688;149;2
4688;150;12
4688;151;24
4688;152;6
4688;154;224
4688;155;16
4688;156;192
4688;163;240
4689;7;623
4690;7;200
4702;7;105
4705;7;42
4689;39;106
4689;12;4705
4689;40;35
4689;18;8
4689;13;95
4689;11;52
4689;15;7
4689;14;3
4689;16;1
4689;44;1891890
4690;39;32
4690;12;2807
4690;18;1
4690;13;72
4690;11;50
4690;15;1
4690;14;11
4690;44;3785099008
4702;39;19
4702;12;1466
4702;40;26
4702;18;2
4702;13;34
4702;11;19
4702;14;6
4702;16;2
4702;44;840556928
4705;39;4
4705;12;1341
4705;13;30
4705;11;13
4705;14;3
4705;44;3517971200
4690;47;0.000001
4690;8;4
4690;9;13
4690;34;0.062973
4726;84;26
4726;65;30
4726;68;3
4726;72;3
4726;78;2
4726;79;1
4726;81;48
4747;84;4
4747;65;4
4747;81;88
4390;84;5
4390;65;5
4390;81;16
4751;84;8
4751;65;8
4751;81;80
4702;47;0.000001
4702;8;1
4702;34;0.062973
4792;84;16
4792;65;26
4792;81;72
4705;47;0.000001
4705;8;1
4705;34;0.062973
4380;84;9
4380;65;10
4380;81;56
4689;47;0.000001
4689;10;1
4689;19;7
4689;20;57
4689;21;86
4689;22;8
4689;23;7
4689;25;1134
4689;26;1403
4689;27;129
4689;28;85
4689;29;50
4689;30;149
4689;31;551
4689;32;39
4689;33;277
4689;35;20
4689;24;34.005882
4689;34;1
4689;38;2278.065186
4689;41;4
4689;42;8
4689;43;193
4829;162;153
4829;129;220
4829;130;726
4829;131;74
4829;132;1021
4829;133;23
4829;137;1
4829;138;14
4829;139;72
4829;140;150
4829;141;81
4829;142;138
4829;143;6
4829;144;26
4829;145;5
4829;146;7
4829;147;2
4829;148;33
4829;135;76
4829;164;106
4829;165;31
4829;166;32
4829;136;14.450486
4829;149;8
4829;150;37
4829;151;34
4829;152;23
4829;153;9
4829;154;180
4829;155;8
4829;156;912
4829;160;1
4829;163;104
4830;162;77
4830;129;94
4830;130;148
4830;131;39
4830;132;131
4830;133;27
4830;137;1
4830;138;9
4830;139;13
4830;140;19
4830;141;29
4830;142;58
4830;143;4
4830;144;9
4830;145;4
4830;146;5
4830;147;2
4830;148;8
4830;134;1
4830;135;17
4830;164;27
4830;165;16
4830;166;24
4830;136;6.311735
4830;149;4
4830;150;17
4830;151;18
4830;152;7
4830;153;1
4830;154;48
4830;155;8
4830;156;108
4830;160;1
4830;163;52
4831;162;18
4831;129;29
4831;130;31
4831;131;19
4831;132;34
4831;133;13
4831;137;1
4831;138;6
4831;139;6
4831;140;7
4831;141;7
4831;142;13
4831;143;1
4831;144;2
4831;146;3
4831;147;1
4831;148;1
4831;134;1
4831;135;4
4831;164;6
4831;165;4
4831;166;6
4831;136;1.791759
4831;149;3
4831;150;3
4831;151;5
4831;152;1
4831;153;2
4831;154;8
4831;155;8
4831;156;48
4831;160;2
4831;163;16
4833;162;35
4833;129;119
4833;130;68
4833;131;24
4833;132;45
4833;133;11
4833;137;1
4833;138;9
4833;139;11
4833;140;15
4833;141;13
4833;142;26
4833;143;5
4833;144;6
4833;145;1
4833;146;4
4833;147;2
4833;148;2
4833;135;12
4833;164;15
4833;165;12
4833;166;15
4833;136;5.411646
4833;149;2
4833;150;12
4833;151;11
4833;152;2
4833;153;6
4833;154;16
4833;155;4
4833;156;76
4833;160;6
4833;161;1
4833;163;12
4834;162;37
4834;129;42
4834;130;83
4834;131;35
4834;132;97
4834;133;19
4834;137;2
4834;138;9
4834;139;16
4834;140;32
4834;141;6
4834;142;19
4834;143;1
4834;144;7
4834;145;2
4834;146;4
4834;147;3
4834;148;3
4834;134;2
4834;135;11
4834;164;16
4834;165;9
4834;166;13
4834;136;2.639057
4834;149;1
4834;150;10
4834;151;10
4834;152;3
4834;154;156
4834;155;16
4834;156;268
4834;163;172
4835;162;11
4835;129;17
4835;130;16
4835;131;10
4835;132;16
4835;133;5
4835;137;1
4835;138;1
4835;139;2
4835;140;4
4835;141;4
4835;142;8
4835;143;1
4835;144;1
4835;146;2
4835;147;1
4835;148;1
4835;134;1
4835;135;3
4835;164;3
4835;165;3
4835;166;3
4835;136;1.098612
4835;149;2
4835;150;2
4835;151;3
4835;152;1
4835;154;8
4835;155;8
4835;156;32
4835;163;16
4836;162;23
4836;129;30
4836;130;62
4836;131;28
4836;132;59
4836;133;17
4836;137;1
4836;138;9
4836;139;13
4836;140;22
4836;141;9
4836;142;15
4836;143;2
4836;144;2
4836;145;1
4836;146;3
4836;147;2
4836;148;2
4836;135;6
4836;164;8
4836;165;5
4836;166;5
4836;136;2.302585
4836;149;2
4836;150;5
4836;151;4
4836;152;2
4836;153;2
4836;154;16
4836;155;8
4836;156;160
4836;160;2
4836;163;24
4837;7;594
4838;7;60
4837;39;71
4837;12;2639
4837;40;81
4837;18;7
4837;13;67
4837;11;38
4837;15;7
4837;14;1
4837;44;1724215296
4838;39;9
4838;12;1194
4838;13;26
4838;11;10
4838;44;3999653120
4838;47;0.000001
4838;8;2
4838;34;0.062973
4839;84;11
4839;65;11
4839;81;56
4848;84;4
4848;65;4
4848;68;3
4848;72;3
4848;78;3
4848;79;1
4848;81;24
4837;47;0.000001
4837;10;5
4837;19;4
4837;20;9
4837;21;10
4837;22;4
4837;23;3
4837;25;95
4837;26;82
4837;27;13
4837;28;12
4837;29;5
4837;30;15
4837;31;62
4837;32;5
4837;33;32
4837;35;18
4837;24;4.787492
4837;34;0.930475
4837;38;199.286057
4837;41;2080
4837;42;8
4837;43;194
4870;162;15
4870;129;16
4870;130;34
4870;131;21
4870;132;30
4870;133;7
4870;138;4
4870;139;5
4870;140;20
4870;141;4
4870;142;6
4870;144;1
4870;145;1
4870;146;2
4870;147;1
4870;148;1
4870;135;2
4870;164;2
4870;165;2
4870;166;2
4870;136;0.693147
4870;149;2
4870;150;2
4870;151;1
4870;152;1
4870;153;9
4870;154;8
4870;155;0
4870;156;128
4870;160;6
4870;161;2
4870;163;8
4871;162;18
4871;129;21
4871;130;23
4871;131;14
4871;132;24
4871;133;11
4871;138;2
4871;139;2
4871;140;2
4871;141;5
4871;142;11
4871;143;1
4871;144;2
4871;146;3
4871;147;2
4871;148;2
4871;134;1
4871;135;4
4871;164;4
4871;165;4
4871;166;4
4871;136;1.386294
4871;149;4
4871;150;3
4871;151;4
4871;152;2
4871;153;2
4871;154;16
4871;155;0
4871;156;12
4871;160;2
4871;163;16
4872;162;11
4872;129;14
4872;130;17
4872;131;8
4872;132;10
4872;133;5
4872;138;1
4872;139;2
4872;140;4
4872;141;4
4872;142;9
4872;143;2
4872;144;1
4872;146;2
4872;147;2
4872;148;1
4872;134;1
4872;135;4
4872;164;4
4872;165;4
4872;166;4
4872;136;1.609438
4872;149;2
4872;150;3
4872;151;4
4872;152;1
4872;153;3
4872;154;8
4872;155;0
4872;156;24
4872;160;3
4872;163;8
4873;162;9
4873;129;11
4873;130;21
4873;131;12
4873;132;18
4873;133;9
4873;138;2
4873;139;2
4873;140;8
4873;141;2
4873;142;6
4873;143;1
4873;144;1
4873;146;2
4873;147;2
4873;148;1
4873;134;1
4873;135;3
4873;164;3
4873;165;3
4873;166;3
4873;136;1.098612
4873;149;2
4873;150;2
4873;151;3
4873;152;1
4873;153;4
4873;154;8
4873;155;0
4873;156;52
4873;160;3
4873;163;8
4874;7;1216
4875;7;404
4877;7;57
4905;7;182
4874;39;143
4874;12;7212
4874;40;164
4874;18;12
4874;13;179
4874;11;112
4874;15;4
4874;14;17
4874;16;8
4874;44;2219112448
4875;39;46
4875;12;5020
4875;40;98
4875;18;6
4875;13;114
4875;11;31
4875;14;31
4875;16;6
4875;44;966155776
4877;39;6
4877;12;939
4877;40;11
4877;13;20
4877;11;5
4877;14;5
4877;44;2083984512
4905;39;20
4905;12;3016
4905;40;38
4905;18;1
4905;13;68
4905;11;36
4905;14;24
4905;16;1
4905;44;971441792
4877;47;0.000001
4877;8;2
4877;34;0.062973
4930;84;8
4930;65;13
4930;68;5
4930;72;5
4930;78;1
4930;79;1
4930;81;280
4936;84;8
4936;65;8
4936;68;5
4936;72;5
4936;78;1
4936;79;1
4936;81;280
4875;47;0.000001
4875;9;9
4875;34;0.062973
4874;47;0.000001
4874;8;4
4874;10;3
4874;19;22
4874;20;64
4874;21;99
4874;22;9
4874;23;8
4874;25;1345
4874;26;1782
4874;27;125
4874;28;116
4874;29;88
4874;30;158
4874;31;845
4874;32;85
4874;33;359
4874;35;26
4874;24;29.467848
4874;34;1
4874;38;764.126953
4874;41;180
4874;42;8
4874;43;187
4975;84;7
4975;65;29
4975;68;2
4975;72;2
4975;81;112
4984;84;5
4984;65;9
4984;68;1
4984;72;1
4984;78;1
4984;79;1
4984;81;16
4992;84;6
4992;65;6
4992;68;3
4992;72;3
4992;78;1
4992;79;1
4992;81;16
5036;84;5
5036;65;5
5036;81;16
4980;162;8
4980;129;22
4980;130;9
4980;131;7
4980;132;9
4980;133;6
4980;137;1
4980;141;1
4980;142;4
4980;146;1
4980;147;1
4980;148;2
4980;134;1
4980;135;1
4980;164;1
4980;165;1
4980;166;1
4980;151;1
4980;152;2
4980;154;16
4980;155;8
4980;163;24
4981;162;8
4981;129;23
4981;130;9
4981;131;7
4981;132;10
4981;133;7
4981;137;1
4981;141;1
4981;142;4
4981;146;1
4981;147;1
4981;148;2
4981;134;1
4981;135;1
4981;164;1
4981;165;1
4981;166;1
4981;151;1
4981;152;2
4981;154;16
4981;155;8
4981;163;24
4982;162;11
4982;129;34
4982;130;21
4982;131;9
4982;132;33
4982;133;8
4982;137;2
4982;141;1
4982;142;7
4982;144;1
4982;146;2
4982;147;1
4982;148;3
4982;134;2
4982;135;6
4982;164;6
4982;165;2
4982;166;2
4982;136;0.693147
4982;149;1
4982;150;1
4982;151;3
4982;152;3
4982;154;20
4982;155;16
4982;163;36
4987;162;5
4987;129;5
4987;130;14
4987;131;7
4987;132;17
4987;133;10
4987;137;1
4987;141;1
4987;142;7
4987;143;3
4987;146;4
4987;147;4
4987;148;2
4987;134;1
4987;135;4
4987;164;4
4987;165;1
4987;166;1
4987;136;1.386294
4987;149;1
4987;150;3
4987;151;4
4987;152;2
4987;154;16
4987;155;8
4987;163;24
4988;162;5
4988;129;5
4988;130;14
4988;131;7
4988;132;17
4988;133;10
4988;137;1
4988;141;1
4988;142;7
4988;143;3
4988;146;4
4988;147;4
4988;148;2
4988;134;1
4988;135;4
4988;164;4
4988;165;1
4988;166;1
4988;136;1.386294
4988;149;1
4988;150;3
4988;151;4
4988;152;2
4988;154;16
4988;155;8
4988;163;24
4989;162;1642
4989;129;6
4989;130;219
4989;131;17
4989;132;418
4989;133;17
4989;137;2
4989;138;3
4989;139;14
4989;140;18
4989;141;9
4989;142;22
4989;143;1
4989;144;6
4989;146;5
4989;147;3
4989;148;6
4989;134;1
4989;135;13
4989;164;30
4989;165;1
4989;166;1
4989;136;0.693147
4989;149;1
4989;150;7
4989;151;8
4989;152;5
4989;154;40
4989;155;16
4989;156;96
4989;163;32
4996;162;5
4996;129;5
4996;130;14
4996;131;7
4996;132;17
4996;133;10
4996;137;1
4996;141;1
4996;142;7
4996;143;3
4996;146;4
4996;147;4
4996;148;2
4996;134;1
4996;135;4
4996;164;4
4996;165;1
4996;166;1
4996;136;1.386294
4996;149;1
4996;150;3
4996;151;4
4996;152;2
4996;154;16
4996;155;8
4996;163;24
