364;4690;1198;32
4690;2401;1197;1
2401;4690;1198;1
4690;4691;1197;2
4691;4690;1198;2
4690;2405;1197;2
2405;4690;1198;2
4690;4700;1197;1
4700;4690;1198;1
4690;978;1197;2
978;4690;1198;2
4690;2343;1197;3
2343;4690;1198;3
4702;364;1197;8
364;4702;1198;8
4702;4547;1195;1
4547;4702;1196;1
4702;4526;1197;1
4526;4702;1198;1
4702;291;1195;1
291;4702;1196;1
4702;4526;1195;1
4526;4702;1196;1
4702;1823;1195;1
1823;4702;1196;1
4705;364;1197;5
364;4705;1198;5
5062;5047;1125;8
5047;5062;1126;8
5062;6695;1121;1
6695;5062;1122;1
5062;5047;1155;2
5047;5062;1156;2
5062;6355;1121;1
6355;5062;1122;1
5068;5067;1121;1
5067;5068;1122;1
5070;6371;1155;3
6371;5070;1156;3
5070;4705;1163;1
4705;5070;1164;1
5070;5068;1121;2
5068;5070;1122;2
5070;6549;1155;2
6549;5070;1156;2
5070;4705;1161;1
4705;5070;1162;1
5070;275;1161;1
275;5070;1162;1
5070;2414;1161;4
2414;5070;1162;4
5070;2414;1129;1
2414;5070;1130;1
5070;4690;1129;1
4690;5070;1130;1
5070;6549;1125;1
6549;5070;1126;1
5073;5070;1121;1
5070;5073;1122;1
5073;5047;1155;3
5047;5073;1156;3
5073;2414;1129;1
2414;5073;1130;1
5073;5047;1125;2
5047;5073;1126;2
5069;5073;1121;2
5073;5069;1122;2
5069;2414;1129;2
2414;5069;1130;2
5069;6356;1121;1
6356;5069;1122;1
5069;6695;1121;1
6695;5069;1122;1
5067;5066;1121;2
5066;5067;1122;2
5067;5062;1121;3
5062;5067;1122;3
5067;5047;1125;3
5047;5067;1126;3
5067;6741;1121;2
6741;5067;1122;2
5067;6679;1121;1
6679;5067;1122;1
5067;1111;1143;1
1111;5067;1144;1
5067;6458;1121;1
6458;5067;1122;1
5067;5132;1121;1
5132;5067;1122;1
5067;4690;1161;4
4690;5067;1162;4
5067;5065;1121;1
5065;5067;1122;1
5067;6695;1121;2
6695;5067;1122;2
5067;6371;1125;1
6371;5067;1126;1
5067;6645;1121;2
6645;5067;1122;2
5067;6358;1121;3
6358;5067;1122;3
5067;6567;1121;1
6567;5067;1122;1
5067;5343;1125;1
5343;5067;1126;1
5067;6350;1121;1
6350;5067;1122;1
5067;5069;1121;1
5069;5067;1122;1
5067;6643;1121;3
6643;5067;1122;3
5067;6351;1121;1
6351;5067;1122;1
5067;6613;1121;1
6613;5067;1122;1
5067;5189;1121;1
5189;5067;1122;1
5067;4690;1129;1
4690;5067;1130;1
5067;5063;1121;1
5063;5067;1122;1
5074;5047;1125;2
5047;5074;1126;2
5074;5047;1155;1
5047;5074;1156;1
5074;5063;1121;1
5063;5074;1122;1
5075;6741;1121;1
6741;5075;1122;1
5075;5047;1125;1
5047;5075;1126;1
5075;5047;1155;2
5047;5075;1156;2
5189;5117;1161;6
5117;5189;1162;6
5189;6741;1121;2
6741;5189;1122;2
5189;5135;1121;1
5135;5189;1122;1
5189;5069;1121;1
5069;5189;1122;1
5189;5188;1121;1
5188;5189;1122;1
5189;6354;1121;1
6354;5189;1122;1
5189;6627;1121;1
6627;5189;1122;1
5189;6351;1121;1
6351;5189;1122;1
5189;5047;1125;1
5047;5189;1126;1
5189;6645;1121;1
6645;5189;1122;1
5189;5117;1129;1
5117;5189;1130;1
5189;5133;1121;1
5133;5189;1122;1
5189;6360;1121;1
6360;5189;1122;1
5134;591;1129;41
591;5134;1130;41
5134;6613;1121;17
6613;5134;1122;17
5134;6656;1121;1
6656;5134;1122;1
5134;6695;1121;1
6695;5134;1122;1
5134;6458;1121;1
6458;5134;1122;1
5131;1111;1143;2
1111;5131;1144;2
5131;5062;1121;6
5062;5131;1122;6
5131;6679;1121;2
6679;5131;1122;2
5131;6360;1121;1
6360;5131;1122;1
5131;6654;1121;1
6654;5131;1122;1
5131;6613;1121;2
6613;5131;1122;2
5131;6359;1121;1
6359;5131;1122;1
5132;5062;1121;5
5062;5132;1122;5
5132;6656;1121;2
6656;5132;1122;2
5132;591;1129;30
591;5132;1130;30
5132;6613;1121;17
6613;5132;1122;17
5132;6361;1121;1
6361;5132;1122;1
5132;5131;1121;1
5131;5132;1122;1
5132;6458;1121;2
6458;5132;1122;2
5065;6549;1155;2
6549;5065;1156;2
5065;5047;1155;2
5047;5065;1156;2
5065;4690;1161;7
4690;5065;1162;7
5065;2414;1129;2
2414;5065;1130;2
5065;4690;1167;3
4690;5065;1168;3
5065;6371;1155;2
6371;5065;1156;2
5065;5072;1121;1
5072;5065;1122;1
5065;5073;1121;1
5073;5065;1122;1
5065;6549;1125;1
6549;5065;1126;1
5065;2414;1161;1
2414;5065;1162;1
5065;5047;1125;2
5047;5065;1126;2
5065;6645;1121;1
6645;5065;1122;1
5065;4690;1163;2
4690;5065;1164;2
5065;6351;1121;1
6351;5065;1122;1
5065;6371;1125;1
6371;5065;1126;1
5065;4690;1129;2
4690;5065;1130;2
5065;275;1161;1
275;5065;1162;1
5065;275;1129;2
275;5065;1130;2
6570;4690;1129;6
4690;6570;1130;6
6570;4690;1167;2
4690;6570;1168;2
6570;6549;1125;1
6549;6570;1126;1
6570;6559;1123;1
6559;6570;1124;1
6570;6560;1123;1
6560;6570;1124;1
6570;6354;1121;2
6354;6570;1122;2
6570;5230;1121;1
5230;6570;1122;1
6570;4690;1163;1
4690;6570;1164;1
6570;6558;1123;1
6558;6570;1124;1
6572;6741;1121;2
6741;6572;1122;2
6572;4690;1161;3
4690;6572;1162;3
6572;6571;1123;1
6571;6572;1124;1
6572;5241;1121;1
5241;6572;1122;1
6572;4690;1163;2
4690;6572;1164;2
6572;4690;1129;1
4690;6572;1130;1
6572;5242;1121;1
5242;6572;1122;1
6573;6549;1125;10
6549;6573;1126;10
6573;6549;1155;2
6549;6573;1156;2
6573;6549;1141;2
6549;6573;1142;2
6573;4690;1161;4
4690;6573;1162;4
6573;4690;1167;4
4690;6573;1168;4
6573;4690;1129;1
4690;6573;1130;1
6573;6570;1121;1
6570;6573;1122;1
6574;6571;1123;1
6571;6574;1124;1
6574;5241;1121;1
5241;6574;1122;1
6574;4690;1163;2
4690;6574;1164;2
6574;6741;1121;2
6741;6574;1122;2
6574;4690;1161;7
4690;6574;1162;7
6574;5242;1121;1
5242;6574;1122;1
6574;4690;1167;2
4690;6574;1168;2
6574;6549;1125;7
6549;6574;1126;7
6574;6549;1155;1
6549;6574;1156;1
6574;6618;1121;1
6618;6574;1122;1
6574;6549;1141;1
6549;6574;1142;1
6574;4690;1129;2
4690;6574;1130;2
6577;6549;1125;18
6549;6577;1126;18
6577;4690;1161;22
4690;6577;1162;22
6577;275;1129;18
275;6577;1130;18
6577;6565;1121;18
6565;6577;1122;18
6577;4690;1143;22
4690;6577;1144;22
6577;4690;1167;3
4690;6577;1168;3
6577;6356;1121;1
6356;6577;1122;1
6577;5261;1125;2
5261;6577;1126;2
6577;6741;1121;1
6741;6577;1122;1
6577;6496;1125;5
6496;6577;1126;5
6577;6715;1121;2
6715;6577;1122;2
6577;6589;1125;1
6589;6577;1126;1
6577;4690;1129;1
4690;6577;1130;1
6577;5343;1125;1
5343;6577;1126;1
6569;2414;1161;17
2414;6569;1162;17
6569;4690;1167;9
4690;6569;1168;9
6569;4690;1161;27
4690;6569;1162;27
6569;6549;1155;2
6549;6569;1156;2
6569;2414;1167;3
2414;6569;1168;3
6569;6557;1121;2
6557;6569;1122;2
6569;4690;1163;3
4690;6569;1164;3
6569;4690;1143;2
4690;6569;1144;2
6569;6582;1121;1
6582;6569;1122;1
6569;6549;1125;2
6549;6569;1126;2
6569;6613;1121;1
6613;6569;1122;1
6569;6565;1121;1
6565;6569;1122;1
6569;4690;1129;8
4690;6569;1130;8
6569;6570;1121;1
6570;6569;1122;1
6569;6549;1141;1
6549;6569;1142;1
6569;6569;1121;2
6569;6569;1122;2
6569;6558;1123;1
6558;6569;1124;1
6569;6559;1123;1
6559;6569;1124;1
6569;6560;1123;1
6560;6569;1124;1
6569;5230;1121;1
5230;6569;1122;1
6569;6354;1121;2
6354;6569;1122;2
6569;2414;1129;1
2414;6569;1130;1
6588;4690;1161;1
4690;6588;1162;1
6588;2414;1129;1
2414;6588;1130;1
6588;2414;1161;2
2414;6588;1162;2
6588;6586;1121;1
6586;6588;1122;1
6586;6681;1121;1
6681;6586;1122;1
6586;6610;1125;4
6610;6586;1126;4
6586;5245;1121;1
5245;6586;1122;1
6586;4690;1163;2
4690;6586;1164;2
6586;6691;1121;2
6691;6586;1122;2
6586;6645;1121;1
6645;6586;1122;1
6586;4690;1129;1
4690;6586;1130;1
6586;5243;1121;1
5243;6586;1122;1
6586;6585;1123;1
6585;6586;1124;1
6576;6549;1141;3
6549;6576;1142;3
6576;4690;1167;1
4690;6576;1168;1
6576;6575;1121;1
6575;6576;1122;1
6576;4690;1161;4
4690;6576;1162;4
6576;4690;1129;5
4690;6576;1130;5
6582;6741;1121;1
6741;6582;1122;1
6582;6549;1125;2
6549;6582;1126;2
6582;4690;1161;6
4690;6582;1162;6
6582;4690;1167;2
4690;6582;1168;2
6582;6695;1121;2
6695;6582;1122;2
6582;6565;1121;1
6565;6582;1122;1
6582;6613;1121;6
6613;6582;1122;6
6582;4690;1143;9
4690;6582;1144;9
6582;5073;1121;2
5073;6582;1122;2
6582;2414;1129;2
2414;6582;1130;2
6582;6567;1121;2
6567;6582;1122;2
6582;6568;1121;1
6568;6582;1122;1
6582;6708;1121;1
6708;6582;1122;1
6582;275;1129;1
275;6582;1130;1
6582;4690;1129;3
4690;6582;1130;3
6583;6645;1121;1
6645;6583;1122;1
6583;2414;1129;1
2414;6583;1130;1
6583;4690;1161;1
4690;6583;1162;1
6583;6351;1121;1
6351;6583;1122;1
6583;4690;1163;1
4690;6583;1164;1
6583;4690;1167;3
4690;6583;1168;3
6583;6695;1121;1
6695;6583;1122;1
6583;5073;1121;1
5073;6583;1122;1
6583;6360;1121;2
6360;6583;1122;2
6583;6679;1121;1
6679;6583;1122;1
6583;1111;1143;1
1111;6583;1144;1
6583;4690;1143;5
4690;6583;1144;5
6583;4690;1129;2
4690;6583;1130;2
6584;6741;1121;1
6741;6584;1122;1
6584;4690;1161;5
4690;6584;1162;5
6584;6582;1121;1
6582;6584;1122;1
6584;4690;1167;1
4690;6584;1168;1
6584;275;1167;1
275;6584;1168;1
6584;6583;1121;1
6583;6584;1122;1
6584;275;1129;1
275;6584;1130;1
6584;4690;1129;3
4690;6584;1130;3
6564;6559;1123;1
6559;6564;1124;1
6564;6560;1123;1
6560;6564;1124;1
6564;5230;1121;1
5230;6564;1122;1
6564;6549;1125;1
6549;6564;1126;1
6564;4690;1163;1
4690;6564;1164;1
6564;6558;1123;1
6558;6564;1124;1
5191;5117;1129;3
5117;5191;1130;3
5191;5117;1141;4
5117;5191;1142;4
5191;5117;1125;1
5117;5191;1126;1
5191;5127;1123;1
5127;5191;1124;1
5191;5128;1123;1
5128;5191;1124;1
5191;5129;1123;1
5129;5191;1124;1
5191;5232;1121;1
5232;5191;1122;1
5191;5230;1121;1
5230;5191;1122;1
6567;4690;1129;5
4690;6567;1130;5
6567;4690;1161;3
4690;6567;1162;3
6567;6566;1121;1
6566;6567;1122;1
6567;5234;1121;1
5234;6567;1122;1
6567;4690;1163;1
4690;6567;1164;1
6567;2415;1129;1
2415;6567;1130;1
6567;6549;1125;1
6549;6567;1126;1
6567;4690;1167;2
4690;6567;1168;2
6568;5234;1121;1
5234;6568;1122;1
6568;4690;1163;1
4690;6568;1164;1
6568;2415;1129;1
2415;6568;1130;1
6568;4690;1129;3
4690;6568;1130;3
6568;4690;1167;2
4690;6568;1168;2
6565;4690;1167;22
4690;6565;1168;22
6565;4690;1143;5
4690;6565;1144;5
6565;275;1167;2
275;6565;1168;2
6565;6356;1121;2
6356;6565;1122;2
6565;4690;1161;6
4690;6565;1162;6
6565;6357;1121;1
6357;6565;1122;1
6565;5236;1121;1
5236;6565;1122;1
6565;4690;1163;2
4690;6565;1164;2
6565;6354;1121;1
6354;6565;1122;1
6565;4690;1129;8
4690;6565;1130;8
6565;6741;1121;1
6741;6565;1122;1
6565;5343;1125;2
5343;6565;1126;2
6565;5222;1125;1
5222;6565;1126;1
6565;5233;1121;1
5233;6565;1122;1
6565;6549;1141;1
6549;6565;1142;1
6565;275;1129;1
275;6565;1130;1
6580;5241;1121;1
5241;6580;1122;1
6580;4690;1161;46
4690;6580;1162;46
6580;6354;1121;2
6354;6580;1122;2
6580;6715;1121;1
6715;6580;1122;1
6580;5343;1125;1
5343;6580;1126;1
6580;6741;1121;1
6741;6580;1122;1
6580;6348;1121;2
6348;6580;1122;2
6580;4690;1143;13
4690;6580;1144;13
6580;5065;1121;1
5065;6580;1122;1
6580;4690;1129;13
4690;6580;1130;13
6580;2415;1161;5
2415;6580;1162;5
6580;5222;1125;3
5222;6580;1126;3
6580;4690;1167;3
4690;6580;1168;3
6580;5237;1121;1
5237;6580;1122;1
6580;5236;1121;1
5236;6580;1122;1
6580;5233;1121;1
5233;6580;1122;1
6580;5343;1141;1
5343;6580;1142;1
6580;591;1129;13
591;6580;1130;13
6580;6613;1121;5
6613;6580;1122;5
6580;6549;1125;2
6549;6580;1126;2
6580;6549;1141;1
6549;6580;1142;1
6580;6568;1121;1
6568;6580;1122;1
6580;6560;1123;1
6560;6580;1124;1
6580;2414;1161;1
2414;6580;1162;1
6580;5230;1121;1
5230;6580;1122;1
6580;6558;1123;1
6558;6580;1124;1
6580;6559;1123;1
6559;6580;1124;1
6580;2414;1129;1
2414;6580;1130;1
6580;2415;1129;1
2415;6580;1130;1
6556;6613;1121;1
6613;6556;1122;1
6556;4690;1167;5
4690;6556;1168;5
6556;6549;1155;2
6549;6556;1156;2
6556;6549;1125;2
6549;6556;1126;2
6556;4690;1129;3
4690;6556;1130;3
6556;6354;1121;1
6354;6556;1122;1
5334;2414;1161;4
2414;5334;1162;4
5334;2414;1143;1
2414;5334;1144;1
5334;5313;1121;4
5313;5334;1122;4
5334;5261;1155;1
5261;5334;1156;1
5334;5333;1121;1
5333;5334;1122;1
5334;5343;1125;12
5343;5334;1126;12
5334;6666;1121;4
6666;5334;1122;4
5334;6706;1121;4
6706;5334;1122;4
5334;6610;1125;4
6610;5334;1126;4
5334;5261;1125;8
5261;5334;1126;8
5334;6353;1121;1
6353;5334;1122;1
5334;6645;1121;2
6645;5334;1122;2
5334;6686;1121;5
6686;5334;1122;5
5334;4702;1161;1
4702;5334;1162;1
5334;5331;1121;2
5331;5334;1122;2
5334;6702;1121;1
6702;5334;1122;1
5334;6351;1121;1
6351;5334;1122;1
5334;275;1129;1
275;5334;1130;1
5334;5337;1121;2
5337;5334;1122;2
5334;5343;1155;1
5343;5334;1156;1
5334;6694;1121;1
6694;5334;1122;1
5334;5335;1121;1
5335;5334;1122;1
5334;4702;1167;4
4702;5334;1168;4
5334;4702;1129;4
4702;5334;1130;4
5334;6687;1121;1
6687;5334;1122;1
5334;6665;1121;1
6665;5334;1122;1
5334;5073;1121;1
5073;5334;1122;1
5334;4705;1161;4
4705;5334;1162;4
5334;6354;1121;2
6354;5334;1122;2
5334;6695;1121;1
6695;5334;1122;1
5334;6360;1121;1
6360;5334;1122;1
5334;6679;1121;1
6679;5334;1122;1
5334;1111;1143;1
1111;5334;1144;1
5334;6643;1121;1
6643;5334;1122;1
5334;4830;1121;1
4830;5334;1122;1
5334;2414;1129;1
2414;5334;1130;1
5334;4705;1129;1
4705;5334;1130;1
5313;5606;1121;1
5606;5313;1122;1
5313;5326;1121;1
5326;5313;1122;1
5313;5329;1121;2
5329;5313;1122;2
5313;5343;1125;6
5343;5313;1126;6
5313;4689;1125;3
4689;5313;1126;3
5313;5261;1155;5
5261;5313;1156;5
5313;4702;1161;30
4702;5313;1162;30
5313;4702;1167;3
4702;5313;1168;3
5313;5328;1121;1
5328;5313;1122;1
5313;5261;1125;9
5261;5313;1126;9
5313;6645;1121;9
6645;5313;1122;9
5313;6706;1121;5
6706;5313;1122;5
5313;6610;1125;5
6610;5313;1126;5
5313;6666;1121;4
6666;5313;1122;4
5313;2414;1167;3
2414;5313;1168;3
5313;6489;1121;1
6489;5313;1122;1
5313;2414;1161;6
2414;5313;1162;6
5313;4835;1121;2
4835;5313;1122;2
5313;2414;1143;1
2414;5313;1144;1
5313;6500;1121;1
6500;5313;1122;1
5313;5332;1121;1
5332;5313;1122;1
5313;5335;1121;1
5335;5313;1122;1
5313;5308;1121;2
5308;5313;1122;2
5313;2414;1129;1
2414;5313;1130;1
5313;5100;1121;1
5100;5313;1122;1
5313;6741;1121;1
6741;5313;1122;1
5313;6667;1121;1
6667;5313;1122;1
5313;5117;1125;3
5117;5313;1126;3
5313;5117;1155;2
5117;5313;1156;2
5313;6502;1121;2
6502;5313;1122;2
5313;5261;1167;4
5261;5313;1168;4
5313;5261;1161;4
5261;5313;1162;4
5313;6353;1121;2
6353;5313;1122;2
5313;6731;1121;1
6731;5313;1122;1
5313;6625;1121;1
6625;5313;1122;1
5313;6350;1121;1
6350;5313;1122;1
5313;275;1129;1
275;5313;1130;1
5313;366;1129;1
366;5313;1130;1
5313;4702;1129;1
4702;5313;1130;1
5337;5261;1155;1
5261;5337;1156;1
5337;4702;1161;1
4702;5337;1162;1
5337;5333;1121;1
5333;5337;1122;1
5337;5261;1125;3
5261;5337;1126;3
5337;4702;1129;1
4702;5337;1130;1
5337;5313;1121;1
5313;5337;1122;1
5342;6741;1121;2
6741;5342;1122;2
5342;5073;1121;2
5073;5342;1122;2
5342;5343;1155;2
5343;5342;1156;2
5342;5341;1121;1
5341;5342;1122;1
5342;2414;1129;1
2414;5342;1130;1
5342;5343;1125;1
5343;5342;1126;1
5338;5339;1121;1
5339;5338;1122;1
5338;6659;1121;2
6659;5338;1122;2
5338;6721;1121;2
6721;5338;1122;2
5339;6720;1121;1
6720;5339;1122;1
5339;275;1129;2
275;5339;1130;2
5339;6645;1121;2
6645;5339;1122;2
5339;6352;1121;2
6352;5339;1122;2
5339;5261;1125;1
5261;5339;1126;1
5339;6619;1121;2
6619;5339;1122;2
5339;6686;1121;2
6686;5339;1122;2
5339;6350;1121;2
6350;5339;1122;2
5339;6678;1121;1
6678;5339;1122;1
5339;6369;1121;1
6369;5339;1122;1
5339;6615;1155;1
6615;5339;1156;1
5328;6637;1121;1
6637;5328;1122;1
5328;5343;1141;1
5343;5328;1142;1
5328;650;1129;1
650;5328;1130;1
5329;650;1129;2
650;5329;1130;2
5329;658;1129;1
658;5329;1130;1
5329;6727;1121;1
6727;5329;1122;1
5329;6637;1121;1
6637;5329;1122;1
4831;6489;1121;1
6489;4831;1122;1
4831;6569;1121;1
6569;4831;1122;1
4831;4829;1121;1
4829;4831;1122;1
4831;5334;1121;1
5334;4831;1122;1
4831;1111;1143;1
1111;4831;1144;1
4831;5109;1121;1
5109;4831;1122;1
4831;2414;1143;1
2414;4831;1144;1
4831;2414;1167;1
2414;4831;1168;1
4831;2414;1129;1
2414;4831;1130;1
4831;2414;1161;1
2414;4831;1162;1
4831;4705;1161;1
4705;4831;1162;1
4831;6679;1121;1
6679;4831;1122;1
4836;1111;1143;1
1111;4836;1144;1
4836;6643;1121;1
6643;4836;1122;1
4836;6613;1121;1
6613;4836;1122;1
4836;6666;1121;2
6666;4836;1122;2
4836;4705;1161;4
4705;4836;1162;4
4836;275;1161;3
275;4836;1162;3
4836;6679;1121;1
6679;4836;1122;1
4836;6645;1121;3
6645;4836;1122;3
4836;6628;1121;1
6628;4836;1122;1
4836;4705;1129;1
4705;4836;1130;1
4836;6691;1121;1
6691;4836;1122;1
4836;6610;1125;1
6610;4836;1126;1
4835;4702;1167;1
4702;4835;1168;1
4835;4834;1121;2
4834;4835;1122;2
4835;2465;1161;2
2465;4835;1162;2
4835;4702;1161;4
4702;4835;1162;4
4835;2414;1161;2
2414;4835;1162;2
4835;4702;1129;1
4702;4835;1130;1
4835;2465;1129;1
2465;4835;1130;1
4830;6654;1121;2
6654;4830;1122;2
4830;4705;1161;3
4705;4830;1162;3
4830;4705;1167;5
4705;4830;1168;5
4830;6354;1121;2
6354;4830;1122;2
4830;6679;1121;1
6679;4830;1122;1
4830;1111;1143;1
1111;4830;1144;1
4830;6355;1121;2
6355;4830;1122;2
4830;6643;1121;1
6643;4830;1122;1
4830;6613;1121;1
6613;4830;1122;1
4830;6357;1121;1
6357;4830;1122;1
4830;4705;1129;1
4705;4830;1130;1
4829;2414;1161;62
2414;4829;1162;62
4829;4690;1161;8
4690;4829;1162;8
4829;275;1129;8
275;4829;1130;8
4829;6565;1121;8
6565;4829;1122;8
4829;4690;1143;8
4690;4829;1144;8
4829;6695;1121;6
6695;4829;1122;6
4829;2465;1161;95
2465;4829;1162;95
4829;6643;1121;4
6643;4829;1122;4
4829;6613;1121;16
6613;4829;1122;16
4829;4464;1121;4
4464;4829;1122;4
4829;6355;1121;3
6355;4829;1122;3
4829;6454;1121;1
6454;4829;1122;1
4829;5343;1125;1
5343;4829;1126;1
4829;2414;1167;2
2414;4829;1168;2
4829;6357;1121;1
6357;4829;1122;1
4829;6656;1121;1
6656;4829;1122;1
4829;591;1129;15
591;4829;1130;15
4829;5101;1121;1
5101;4829;1122;1
4829;2465;1129;2
2465;4829;1130;2
4829;2414;1129;1
2414;4829;1130;1
4829;2414;1161;62
2414;4829;1162;62
4829;4690;1161;8
4690;4829;1162;8
4829;275;1129;8
275;4829;1130;8
4829;6565;1121;8
6565;4829;1122;8
4829;4690;1143;8
4690;4829;1144;8
4829;6695;1121;6
6695;4829;1122;6
4829;2465;1161;95
2465;4829;1162;95
4829;6643;1121;4
6643;4829;1122;4
4829;6613;1121;16
6613;4829;1122;16
4829;4464;1121;4
4464;4829;1122;4
4829;6355;1121;3
6355;4829;1122;3
4829;6454;1121;1
6454;4829;1122;1
4829;5343;1125;1
5343;4829;1126;1
4829;2414;1167;2
2414;4829;1168;2
4829;6357;1121;1
6357;4829;1122;1
4829;6656;1121;1
6656;4829;1122;1
4829;591;1129;15
591;4829;1130;15
4829;5101;1121;1
5101;4829;1122;1
4829;2465;1129;2
2465;4829;1130;2
4829;2414;1129;1
2414;4829;1130;1
4830;6654;1121;2
6654;4830;1122;2
4830;4705;1161;3
4705;4830;1162;3
4830;4705;1167;5
4705;4830;1168;5
4830;6354;1121;2
6354;4830;1122;2
4830;6679;1121;1
6679;4830;1122;1
4830;1111;1143;1
1111;4830;1144;1
4830;6355;1121;2
6355;4830;1122;2
4830;6643;1121;1
6643;4830;1122;1
4830;6613;1121;1
6613;4830;1122;1
4830;6357;1121;1
6357;4830;1122;1
4830;4705;1129;1
4705;4830;1130;1
4831;6489;1121;1
6489;4831;1122;1
4831;6569;1121;1
6569;4831;1122;1
4831;4829;1121;1
4829;4831;1122;1
4831;5334;1121;1
5334;4831;1122;1
4831;1111;1143;1
1111;4831;1144;1
4831;5109;1121;1
5109;4831;1122;1
4831;2414;1143;1
2414;4831;1144;1
4831;2414;1167;1
2414;4831;1168;1
4831;2414;1129;1
2414;4831;1130;1
4831;2414;1161;1
2414;4831;1162;1
4831;4705;1161;1
4705;4831;1162;1
4831;6679;1121;1
6679;4831;1122;1
4833;6711;1121;2
6711;4833;1122;2
4833;6620;1121;1
6620;4833;1122;1
4833;6353;1121;1
6353;4833;1122;1
4833;5261;1125;5
5261;4833;1126;5
4833;5313;1121;2
5313;4833;1122;2
4833;5104;1121;1
5104;4833;1122;1
4833;6698;1121;1
6698;4833;1122;1
4833;4702;1161;7
4702;4833;1162;7
4833;4835;1121;1
4835;4833;1122;1
4833;6505;1121;1
6505;4833;1122;1
4833;4702;1129;2
4702;4833;1130;2
4833;4689;1155;1
4689;4833;1156;1
4833;6738;1121;1
6738;4833;1122;1
4833;778;1129;1
778;4833;1130;1
4834;2414;1161;15
2414;4834;1162;15
4834;6649;1121;1
6649;4834;1122;1
4834;6686;1121;2
6686;4834;1122;2
4834;6352;1121;1
6352;4834;1122;1
4834;6350;1121;4
6350;4834;1122;4
4834;275;1129;4
275;4834;1130;4
4834;6645;1121;4
6645;4834;1122;4
4834;583;1161;2
583;4834;1162;2
4834;705;1161;3
705;4834;1162;3
4834;5110;1121;1
5110;4834;1122;1
4834;2741;1121;1
2741;4834;1122;1
4834;583;1129;3
583;4834;1130;3
4834;4467;1121;1
4467;4834;1122;1
4834;4464;1121;1
4464;4834;1122;1
4834;2414;1129;1
2414;4834;1130;1
4834;705;1129;1
705;4834;1130;1
4835;4702;1167;1
4702;4835;1168;1
4835;4834;1121;2
4834;4835;1122;2
4835;2465;1161;2
2465;4835;1162;2
4835;4702;1161;4
4702;4835;1162;4
4835;2414;1161;2
2414;4835;1162;2
4835;4702;1129;1
4702;4835;1130;1
4835;2465;1129;1
2465;4835;1130;1
4836;1111;1143;1
1111;4836;1144;1
4836;6643;1121;1
6643;4836;1122;1
4836;6613;1121;1
6613;4836;1122;1
4836;6666;1121;2
6666;4836;1122;2
4836;4705;1161;4
4705;4836;1162;4
4836;275;1161;3
275;4836;1162;3
4836;6679;1121;1
6679;4836;1122;1
4836;6645;1121;3
6645;4836;1122;3
4836;6628;1121;1
6628;4836;1122;1
4836;4705;1129;1
4705;4836;1130;1
4836;6691;1121;1
6691;4836;1122;1
4836;6610;1125;1
6610;4836;1126;1
4837;4695;1197;3
4695;4837;1198;3
4837;357;1197;1
357;4837;1198;1
4837;4838;1151;2
4838;4837;1152;2
4838;364;1197;5
364;4838;1198;5
6520;4705;1167;2
4705;6520;1168;2
6520;6356;1121;1
6356;6520;1122;1
6520;4838;1161;19
4838;6520;1162;19
6520;4705;1161;2
4705;6520;1162;2
6520;275;1167;2
275;6520;1168;2
6520;4705;1129;2
4705;6520;1130;2
6520;4838;1167;6
4838;6520;1168;6
6520;6354;1121;5
6354;6520;1122;5
6520;2465;1129;3
2465;6520;1130;3
6520;6519;1121;1
6519;6520;1122;1
6520;6467;1121;1
6467;6520;1122;1
6520;6459;1121;1
6459;6520;1122;1
6520;6708;1121;1
6708;6520;1122;1
6520;6458;1121;1
6458;6520;1122;1
6520;6357;1121;1
6357;6520;1122;1
6520;6613;1121;1
6613;6520;1122;1
6520;4838;1129;4
4838;6520;1130;4
6519;6506;1125;5
6506;6519;1126;5
6519;4838;1167;5
4838;6519;1168;5
6519;6506;1155;4
6506;6519;1156;4
6519;6521;1121;2
6521;6519;1122;2
6519;4838;1129;3
4838;6519;1130;3
6519;2414;1161;45
2414;6519;1162;45
6519;2465;1161;133
2465;6519;1162;133
6519;591;1129;26
591;6519;1130;26
6519;6613;1121;8
6613;6519;1122;8
6519;2465;1129;1
2465;6519;1130;1
6519;4838;1161;51
4838;6519;1162;51
6516;6506;1125;5
6506;6516;1126;5
6516;6506;1155;8
6506;6516;1156;8
6516;6741;1121;2
6741;6516;1122;2
6516;2465;1161;10
2465;6516;1162;10
6516;2465;1167;2
2465;6516;1168;2
6516;5003;1121;1
5003;6516;1122;1
6516;6354;1121;1
6354;6516;1122;1
6516;6695;1121;1
6695;6516;1122;1
6516;6643;1121;1
6643;6516;1122;1
6516;6613;1121;1
6613;6516;1122;1
6516;6639;1121;1
6639;6516;1122;1
6516;4838;1161;3
4838;6516;1162;3
6516;2465;1129;1
2465;6516;1130;1
6516;4838;1129;2
4838;6516;1130;2
6518;2465;1161;164
2465;6518;1162;164
6518;2414;1161;63
2414;6518;1162;63
6518;6517;1121;4
6517;6518;1122;4
6518;5100;1121;1
5100;6518;1122;1
6518;6695;1121;2
6695;6518;1122;2
6518;591;1129;13
591;6518;1130;13
6518;6613;1121;7
6613;6518;1122;7
6518;6506;1125;5
6506;6518;1126;5
6518;4705;1129;1
4705;6518;1130;1
6518;6506;1155;2
6506;6518;1156;2
6518;2465;1129;1
2465;6518;1130;1
6518;2414;1129;1
